 1.29868800000000E-0001  1.05988064971900E-0007
 1.34246400000000E-0001  1.05989094578358E-0007
 1.38624000000000E-0001  1.05990116823461E-0007
 1.43001600000000E-0001  1.05991131424886E-0007
 1.47379200000000E-0001  1.05992138159325E-0007
 1.51756800000000E-0001  1.05993136864205E-0007
 1.56134400000000E-0001  1.05994127438939E-0007
 1.60512000000000E-0001  1.05995109845708E-0007
 1.64889600000000E-0001  1.05996084109745E-0007
 1.69267200000000E-0001  1.05997050319148E-0007
 1.73644800000000E-0001  1.05998008624194E-0007
 1.78022400000000E-0001  1.05998959236186E-0007
 1.82400000000000E-0001  1.05999902425819E-0007
 1.86777600000000E-0001  1.06000838521093E-0007
 1.91155200000000E-0001  1.06001767904789E-0007
 1.95532800000000E-0001  1.06002691011510E-0007
 1.99910400000000E-0001  1.06003608324334E-0007
 2.04288000000000E-0001  1.06004520371088E-0007
 2.08665600000000E-0001  1.06005427720278E-0007
 2.13043200000000E-0001  1.06006330976705E-0007
 2.17420800000000E-0001  1.06007230776800E-0007
 2.21798400000000E-0001  1.06008127783717E-0007
 2.26176000000000E-0001  1.06009022682222E-0007
 2.30553600000000E-0001  1.06009916173408E-0007
 2.34931200000000E-0001  1.06010808969292E-0007
 2.39308800000000E-0001  1.06011701787322E-0007
 2.43686400000000E-0001  1.06012595344847E-0007
 2.48064000000000E-0001  1.06013490353585E-0007
 2.52441600000000E-0001  1.06014387514131E-0007
 2.56819200000000E-0001  1.06015287510562E-0007
 2.61196800000000E-0001  1.06016191005154E-0007
 2.65574400000000E-0001  1.06017098633280E-0007
 2.69952000000000E-0001  1.06018010998508E-0007
 2.74329600000000E-0001  1.06018928667949E-0007
 2.78707200000000E-0001  1.06019852167881E-0007
 2.83084800000000E-0001  1.06020781979694E-0007
 2.87462400000000E-0001  1.06021718536175E-0007
 2.91840000000000E-0001  1.06022662218173E-0007
 2.96217600000000E-0001  1.06023613351659E-0007
 3.00595200000000E-0001  1.06030137502990E-0007
 3.04972800000000E-0001  1.06414167599819E-0007
 3.09350400000000E-0001  1.07401907134233E-0007
 3.13728000000000E-0001  1.08996961435566E-0007
 3.18105600000000E-0001  1.11205147962305E-0007
 3.22483200000000E-0001  1.14034517492046E-0007
 3.26860800000000E-0001  1.17495383446248E-0007
 3.31238400000000E-0001  1.21600359456623E-0007
 3.35616000000000E-0001  1.26364405309979E-0007
 3.39993600000000E-0001  1.31804881438880E-0007
 3.44371200000000E-0001  1.37941612156593E-0007
 3.48748800000000E-0001  1.44796957866671E-0007
 3.53126400000000E-0001  1.52395896510169E-0007
 3.57504000000000E-0001  1.60766114547191E-0007
 3.61881600000000E-0001  1.69938107804137E-0007
 3.66259200000000E-0001  1.79945292554011E-0007
 3.70636800000000E-0001  1.90824127234377E-0007
 3.75014400000000E-0001  2.02614245246324E-0007
 3.79392000000000E-0001  2.15358599318164E-0007
 3.83769600000000E-0001  2.29103617959694E-0007
 3.88147200000000E-0001  2.43899374576908E-0007
 3.92524800000000E-0001  2.59799769863153E-0007
 3.96902400000000E-0001  2.76862728131088E-0007
 4.01280000000000E-0001  2.95150408300579E-0007
 4.05657600000000E-0001  3.14729430311042E-0007
 4.10035200000000E-0001  3.35671117782946E-0007
 4.14412800000000E-0001  3.58051757812355E-0007
 4.18790400000000E-0001  3.81952878844815E-0007
 4.23168000000000E-0001  4.07461547640718E-0007
 4.27545600000000E-0001  4.34670686413854E-0007
 4.31923200000000E-0001  4.63679411298300E-0007
 4.36300800000000E-0001  4.94593393376517E-0007
 4.40678400000000E-0001  5.27525243583684E-0007
 4.45056000000000E-0001  5.62594922890282E-0007
 4.49433600000000E-0001  5.99930179256983E-0007
 4.53811200000000E-0001  6.39667012953492E-0007
 4.58188800000000E-0001  6.81950171936192E-0007
 4.62566400000000E-0001  7.26933679089042E-0007
 4.66944000000000E-0001  7.74781393248168E-0007
 4.71321600000000E-0001  8.25667606053667E-0007
 4.75699200000000E-0001  8.79777676802640E-0007
 4.80076800000000E-0001  9.37308707615912E-0007
 4.84454400000000E-0001  9.98470261377683E-0007
 4.88832000000000E-0001  1.06348512506320E-0006
 4.93209600000000E-0001  1.13259012123492E-0006
 4.97587200000000E-0001  1.20603697066280E-0006
 5.01964800000000E-0001  1.28409320921118E-0006
 5.06342400000000E-0001  1.36704316233152E-0006
 5.10720000000000E-0001  1.45518898071096E-0006
 5.15097600000000E-0001  1.54885174084882E-0006
 5.19475200000000E-0001  1.64837261456987E-0006
 5.23852800000000E-0001  1.75411411173437E-0006
 5.28230400000000E-0001  1.86646140067139E-0006
 5.32608000000000E-0001  1.98582371114502E-0006
 5.36985600000000E-0001  2.11263582496379E-0006
 5.41363200000000E-0001  2.24735965966278E-0006
 5.45740800000000E-0001  2.39048595102694E-0006
 5.50118400000000E-0001  2.54253604058421E-0006
 5.54496000000000E-0001  2.70406377457927E-0006
 5.58873600000000E-0001  2.87565752134496E-0006
 5.63251200000000E-0001  3.05794231441956E-0006
 5.67628800000000E-0001  3.25158212921616E-0006
 5.72006400000000E-0001  3.45728230153689E-0006
 5.76384000000000E-0001  3.67579209674130E-0006
 5.80761600000000E-0001  3.90790743892717E-0006
 5.85139200000000E-0001  4.15447381006454E-0006
 5.89516800000000E-0001  4.41638932964314E-0006
 5.93894400000000E-0001  4.69460802605068E-0006
 5.98272000000000E-0001  4.99014331159789E-0006
 6.02649600000000E-0001  5.30407167384819E-0006
 6.07027200000000E-0001  5.63753659669720E-0006
 6.11404800000000E-0001  5.99175272548497E-0006
 6.15782400000000E-0001  6.36801029131191E-0006
 6.20160000000000E-0001  6.76767981067404E-0006
 6.24537600000000E-0001  7.19221707753582E-0006
 6.28915200000000E-0001  7.64316846602409E-0006
 6.33292800000000E-0001  8.12217656305801E-0006
 6.37670400000000E-0001  8.63098615143181E-0006
 6.42048000000000E-0001  9.17145056514340E-0006
 6.46425600000000E-0001  9.74553844011819E-0006
 6.50803200000000E-0001  1.03553408849174E-0005
 6.55180800000000E-0001  1.10030790975497E-0005
 6.59558400000000E-0001  1.16911124561308E-0005
 6.63936000000000E-0001  1.24219471128607E-0005
 6.68313600000000E-0001  1.31982451226214E-0005
 6.72691200000000E-0001  1.40228341394471E-0005
 6.77068800000000E-0001  1.48987177161849E-0005
 6.81446400000000E-0001  1.58290862448625E-0005
 6.85824000000000E-0001  1.68173285776130E-0005
 6.90201600000000E-0001  1.78670443704864E-0005
 6.94579200000000E-0001  1.89820571951084E-0005
 6.98956800000000E-0001  2.01664284659468E-0005
 7.03334400000000E-0001  2.14244722339143E-0005
 7.07712000000000E-0001  2.27607709001936E-0005
 7.12089600000000E-0001  2.41801919075215E-0005
 7.16467200000000E-0001  2.56879054697304E-0005
 7.20844800000000E-0001  2.72894034041256E-0005
 7.25222400000000E-0001  2.89905191352955E-0005
 7.29600000000000E-0001  3.07974489432186E-0005
 7.33977600000000E-0001  3.27167745330609E-0005
 7.38355200000000E-0001  3.47554870088771E-0005
 7.42732800000000E-0001  3.69210123385357E-0005
 7.47110400000000E-0001  3.92212384026256E-0005
 7.51488000000000E-0001  4.16645437258678E-0005
 7.55865600000000E-0001  4.42598279956883E-0005
 7.60243200000000E-0001  4.70165444791101E-0005
 7.64620800000000E-0001  4.99447344560490E-0005
 7.68998400000000E-0001  5.30550637944288E-0005
 7.73376000000000E-0001  5.63588618003461E-0005
 7.77753600000000E-0001  5.98681624847888E-0005
 7.82131200000000E-0001  6.35957483972294E-0005
 7.86508800000000E-0001  6.75551971857464E-0005
 7.90886400000000E-0001  7.17609310532780E-0005
 7.95264000000000E-0001  7.62282692901416E-0005
 7.99641600000000E-0001  8.09734840741763E-0005
 8.04019200000000E-0001  8.60138597417510E-0005
 8.08396800000000E-0001  9.13677557455391E-0005
 8.12774400000000E-0001  9.70546735283744E-0005
 8.17152000000000E-0001  1.03095327556780E-0004
 8.21529600000000E-0001  1.09511720772909E-0004
 8.25907200000000E-0001  1.16327224739721E-0004
 8.30284800000000E-0001  1.23566664771327E-0004
 8.34662400000000E-0001  1.31256410358592E-0004
 8.39040000000000E-0001  1.39424471219363E-0004
 8.43417600000000E-0001  1.48100599323178E-0004
 8.47795200000000E-0001  1.57316397262087E-0004
 8.52172800000000E-0001  1.67105433362325E-0004
 8.56550400000000E-0001  1.77503363956115E-0004
 8.60928000000000E-0001  1.88548063258995E-0004
 8.65305600000000E-0001  2.00279761325709E-0004
 8.69683200000000E-0001  2.12741190587211E-0004
 8.74060800000000E-0001  2.25977741502493E-0004
 8.78438400000000E-0001  2.40037627892225E-0004
 8.82816000000000E-0001  2.54972062556415E-0004
 8.87193600000000E-0001  2.70835443815788E-0004
 8.91571200000000E-0001  2.87685553656331E-0004
 8.95948800000000E-0001  3.05583768198772E-0004
 9.00326400000000E-0001  3.24595281259594E-0004
 9.04704000000000E-0001  3.44789341817923E-0004
 9.09081600000000E-0001  3.66239506253235E-0004
 9.13459200000000E-0001  3.89023906272681E-0004
 9.17836800000000E-0001  4.13225533503905E-0004
 9.22214400000000E-0001  4.38932541790037E-0004
 9.26592000000000E-0001  4.66238568287895E-0004
 9.30969600000000E-0001  4.95243074539054E-0004
 9.35347200000000E-0001  5.26051708756067E-0004
 9.39724800000000E-0001  5.58776690643512E-0004
 9.44102400000000E-0001  5.93537220155507E-0004
 9.48480000000000E-0001  6.30459911678641E-0004
 9.52857600000000E-0001  6.69679255221773E-0004
 9.57235200000000E-0001  7.11338106292615E-0004
 9.61612800000000E-0001  7.55588206245410E-0004
 9.65990400000000E-0001  8.02590734995120E-0004
 9.70368000000000E-0001  8.52516898111317E-0004
 9.74745600000000E-0001  9.05548550430294E-0004
 9.79123200000000E-0001  9.61878858456855E-0004
 9.83500800000000E-0001  1.02171300396858E-0003
 9.87878400000000E-0001  1.08526893138545E-0003
 9.92256000000000E-0001  1.15277814162707E-0003
 9.96633600000000E-0001  1.22448653534910E-0003
 1.00101120000000E+0000  1.30065530863036E-0003
 1.00538880000000E+0000  1.38156190437322E-0003
 1.00976640000000E+0000  1.46750102288254E-0003
 1.01414400000000E+0000  1.55878569530435E-0003
 1.01852160000000E+0000  1.65574842383415E-0003
 1.02289920000000E+0000  1.75874239284800E-0003
 1.02727680000000E+0000  1.86814275536802E-0003
 1.03165440000000E+0000  1.98434799954809E-0003
 1.03603200000000E+0000  2.10778140015714E-0003
 1.04040960000000E+0000  2.23889256034731E-0003
 1.04478720000000E+0000  2.37815904932227E-0003
 1.04916480000000E+0000  2.52608814187146E-0003
 1.05354240000000E+0000  2.68321866610609E-0003
 1.05792000000000E+0000  2.85012296612743E-0003
 1.06229760000000E+0000  3.02740898677605E-0003
 1.06667520000000E+0000  3.21572248805622E-0003
 1.07105280000000E+0000  3.41574939730079E-0003
 1.07543040000000E+0000  3.62821830764490E-0003
 1.07980800000000E+0000  3.85390313190848E-0003
 1.08418560000000E+0000  4.09362592155490E-0003
 1.08856320000000E+0000  4.34825986099333E-0003
 1.09294080000000E+0000  4.61873244813153E-0003
 1.09731840000000E+0000  4.90602887276437E-0003
 1.10169600000000E+0000  5.21119560510360E-0003
 1.10607360000000E+0000  5.53534420751994E-0003
 1.11045120000000E+0000  5.87965538338189E-0003
 1.11482880000000E+0000  6.24538327773883E-0003
 1.11920640000000E+0000  6.63386004551391E-0003
 1.12358400000000E+0000  7.04650070384551E-0003
 1.12796160000000E+0000  7.48480828625274E-0003
 1.13233920000000E+0000  7.95037931739825E-0003
 1.13671680000000E+0000  8.44490962839043E-0003
 1.14109440000000E+0000  8.97020053380650E-0003
 1.14547200000000E+0000  9.52816539293704E-0003
 1.14984960000000E+0000  1.01208365791503E-0002
 1.15422720000000E+0000  1.07503728827628E-0002
 1.15860480000000E+0000  1.14190673743797E-0002
 1.16298240000000E+0000  1.21293557573493E-0002
 1.16736000000000E+0000  1.28838252397520E-0002
 1.17173760000000E+0000  1.36852239582431E-0002
 1.17611520000000E+0000  1.45364709880734E-0002
 1.18049280000000E+0000  1.54406669757491E-0002
 1.18487040000000E+0000  1.64011054330613E-0002
 1.18924800000000E+0000  1.74212847336217E-0002
 1.19362560000000E+0000  1.85049208556032E-0002
 1.19800320000000E+0000  1.96559609171004E-0002
 1.20238080000000E+0000  2.08785975534089E-0002
 1.20675840000000E+0000  2.21772841885988E-0002
 1.21113600000000E+0000  2.35567512570018E-0002
 1.21551360000000E+0000  2.50220234337033E-0002
 1.21989120000000E+0000  2.65784379367979E-0002
 1.22426880000000E+0000  2.82316639680769E-0002
 1.22864640000000E+0000  2.99877233629559E-0002
 1.23302400000000E+0000  3.18530125248642E-0002
 1.23740160000000E+0000  3.38343257239874E-0002
 1.24177920000000E+0000  3.59388798452310E-0002
 1.24615680000000E+0000  3.81743406755465E-0002
 1.25053440000000E+0000  4.05488508263734E-0002
 1.25491200000000E+0000  4.30710593929025E-0002
 1.25928960000000E+0000  4.57501534581930E-0002
 1.26366720000000E+0000  4.85958915568996E-0002
 1.26804480000000E+0000  5.16186392204947E-0002
 1.27242240000000E+0000  5.48294067334638E-0002
 1.27680000000000E+0000  5.82398892379980E-0002
 1.28117760000000E+0000  6.18625093332643E-0002
 1.28555520000000E+0000  6.57104623244178E-0002
 1.28993280000000E+0000  6.97977642861789E-0002
 1.29431040000000E+0000  7.41393031160426E-0002
 1.29868800000000E+0000  7.87508927630833E-0002
 1.30306560000000E+0000  8.36125689188799E-0002
 1.30744320000000E+0000  8.86269547135717E-0002
 1.31182080000000E+0000  9.37876098073540E-0002
 1.31619840000000E+0000  9.90945630937260E-0002
 1.32057600000000E+0000  1.04547844285317E-0001
 1.32495360000000E+0000  1.10147483914052E-0001
 1.32933120000000E+0000  1.15893513331331E-0001
 1.33370880000000E+0000  1.21785964708201E-0001
 1.33808640000000E+0000  1.27824871035550E-0001
 1.34246400000000E+0000  1.34010266124287E-0001
 1.34684160000000E+0000  1.40342184605541E-0001
 1.35121920000000E+0000  1.46820661930852E-0001
 1.35559680000000E+0000  1.53445734372382E-0001
 1.35997440000000E+0000  1.60217439023118E-0001
 1.36435200000000E+0000  1.67135813797082E-0001
 1.36872960000000E+0000  1.74200897429551E-0001
 1.37310720000000E+0000  1.81412729477281E-0001
 1.37748480000000E+0000  1.88771350318723E-0001
 1.38186240000000E+0000  1.96276801154265E-0001
 1.38624000000000E+0000  2.03929124006464E-0001
 1.39061760000000E+0000  2.11728361720279E-0001
 1.39499520000000E+0000  2.19674557963328E-0001
 1.39937280000000E+0000  2.27767757226127E-0001
 1.40375040000000E+0000  2.36008004822353E-0001
 1.40812800000000E+0000  2.44395346889098E-0001
 1.41250560000000E+0000  2.52929830387130E-0001
 1.41688320000000E+0000  2.61611503101168E-0001
 1.42126080000000E+0000  2.70440413640149E-0001
 1.42563840000000E+0000  2.79416611437512E-0001
 1.43001600000000E+0000  2.88540146751481E-0001
 1.43439360000000E+0000  2.97811070665340E-0001
 1.43877120000000E+0000  3.07229435087740E-0001
 1.44314880000000E+0000  3.16795292752984E-0001
 1.44752640000000E+0000  3.26508697221343E-0001
 1.45190400000000E+0000  3.36369702879343E-0001
 1.45628160000000E+0000  3.46378364940089E-0001
 1.46065920000000E+0000  3.56534739443581E-0001
 1.46503680000000E+0000  3.66838883257029E-0001
 1.46941440000000E+0000  3.77290854075176E-0001
 1.47379200000000E+0000  3.87890710420636E-0001
 1.47816960000000E+0000  3.98638511644221E-0001
 1.48254720000000E+0000  4.09534317925286E-0001
 1.48692480000000E+0000  4.20578190272065E-0001
 1.49130240000000E+0000  4.31770190522034E-0001
 1.49568000000000E+0000  4.43110381342246E-0001
 1.50005760000000E+0000  4.54598826229704E-0001
 1.50443520000000E+0000  4.66235589511716E-0001
 1.50881280000000E+0000  4.78020736346270E-0001
 1.51319040000000E+0000  4.89954332722394E-0001
 1.51756800000000E+0000  5.02036445460543E-0001
 1.52194560000000E+0000  5.14267142212984E-0001
 1.52632320000000E+0000  5.26646491464173E-0001
 1.53070080000000E+0000  5.39174562531148E-0001
 1.53507840000000E+0000  5.51851425563935E-0001
 1.53945600000000E+0000  5.64677151545937E-0001
 1.54383360000000E+0000  5.77651812294347E-0001
 1.54821120000000E+0000  5.90775480460553E-0001
 1.55258880000000E+0000  6.04048229530560E-0001
 1.55696640000000E+0000  6.17470133825406E-0001
 1.56134400000000E+0000  6.31041268501585E-0001
 1.56572160000000E+0000  6.44761709551482E-0001
 1.57009920000000E+0000  6.58631533803798E-0001
 1.57447680000000E+0000  6.72650818924007E-0001
 1.57885440000000E+0000  6.86819643414776E-0001
 1.58323200000000E+0000  7.01138086616430E-0001
 1.58760960000000E+0000  7.15606228707402E-0001
 1.59198720000000E+0000  7.30224150704697E-0001
 1.59636480000000E+0000  7.44991934464336E-0001
 1.60074240000000E+0000  7.59909662681849E-0001
 1.60512000000000E+0000  7.74977418892724E-0001
 1.60949760000000E+0000  7.90195287472906E-0001
 1.61387520000000E+0000  8.05563353639265E-0001
 1.61825280000000E+0000  8.21081703450083E-0001
 1.62263040000000E+0000  8.36750423805553E-0001
 1.62700800000000E+0000  8.52569602448277E-0001
 1.63138560000000E+0000  8.68539327963761E-0001
 1.63576320000000E+0000  8.84659689780919E-0001
 1.64014080000000E+0000  9.00930778172590E-0001
 1.64451840000000E+0000  9.17352684256061E-0001
 1.64889600000000E+0000  9.33925499993566E-0001
 1.65327360000000E+0000  9.50098885352446E-0001
 1.65765120000000E+0000  9.64484442609971E-0001
 1.66202880000000E+0000  9.76960542703931E-0001
 1.66640640000000E+0000  9.87475364196052E-0001
 1.67078400000000E+0000  9.95780178154273E-0001
 1.67516160000000E+0000  1.00000000000000E+0000
 1.67953920000000E+0000  9.99684310882071E-0001
 1.68391680000000E+0000  9.96340656695127E-0001
 1.68829440000000E+0000  9.90937382883314E-0001
 1.69267200000000E+0000  9.83496932762166E-0001
 1.69704960000000E+0000  9.74050211383221E-0001
 1.70142720000000E+0000  9.63252244686018E-0001
 1.70580480000000E+0000  9.52469958306477E-0001
 1.71018240000000E+0000  9.41751010818818E-0001
 1.71456000000000E+0000  9.31095342174789E-0001
 1.71893760000000E+0000  9.20502892681032E-0001
 1.72331520000000E+0000  9.09973602998737E-0001
 1.72769280000000E+0000  8.99507414143305E-0001
 1.73207040000000E+0000  8.89104267484014E-0001
 1.73644800000000E+0000  8.78764104743678E-0001
 1.74082560000000E+0000  8.68486867998313E-0001
 1.74520320000000E+0000  8.58272499676818E-0001
 1.74958080000000E+0000  8.48120942560630E-0001
 1.75395840000000E+0000  8.38032139783408E-0001
 1.75833600000000E+0000  8.28006034830705E-0001
 1.76271360000000E+0000  8.18042571539641E-0001
 1.76709120000000E+0000  8.08141694098586E-0001
 1.77146880000000E+0000  7.98303347046846E-0001
 1.77584640000000E+0000  7.88527475274333E-0001
 1.78022400000000E+0000  7.78814024021259E-0001
 1.78460160000000E+0000  7.69162938877827E-0001
 1.78897920000000E+0000  7.59574165783908E-0001
 1.79335680000000E+0000  7.50047651028739E-0001
 1.79773440000000E+0000  7.40583341250618E-0001
 1.80211200000000E+0000  7.31181183436596E-0001
 1.80648960000000E+0000  7.21841124922172E-0001
 1.81086720000000E+0000  7.12563113390999E-0001
 1.81524480000000E+0000  7.03347096874574E-0001
 1.81962240000000E+0000  6.94193023751952E-0001
 1.82400000000000E+0000  6.85100842749445E-0001
 1.82837760000000E+0000  6.76070502940331E-0001
 1.83275520000000E+0000  6.67101953744561E-0001
 1.83713280000000E+0000  6.58195144928469E-0001
 1.84151040000000E+0000  6.49350026604491E-0001
 1.84588800000000E+0000  6.40566549230875E-0001
 1.85026560000000E+0000  6.31844663611396E-0001
 1.85464320000000E+0000  6.23184320895079E-0001
 1.85902080000000E+0000  6.14585472575919E-0001
 1.86339840000000E+0000  6.06048070492601E-0001
 1.86777600000000E+0000  5.97572066828228E-0001
 1.87215360000000E+0000  5.89157414110046E-0001
 1.87653120000000E+0000  5.80804065209173E-0001
 1.88090880000000E+0000  5.72511973340329E-0001
 1.88528640000000E+0000  5.64281092061571E-0001
 1.88966400000000E+0000  5.56111375274023E-0001
 1.89404160000000E+0000  5.48002777221619E-0001
 1.89841920000000E+0000  5.39955252490835E-0001
 1.90279680000000E+0000  5.31968756010432E-0001
 1.90717440000000E+0000  5.24043243051201E-0001
 1.91155200000000E+0000  5.16178669225700E-0001
 1.91592960000000E+0000  5.08374990488014E-0001
 1.92030720000000E+0000  5.00632163133484E-0001
 1.92468480000000E+0000  4.92950143798474E-0001
 1.92906240000000E+0000  4.85328889460115E-0001
 1.93344000000000E+0000  4.77768357436064E-0001
 1.93781760000000E+0000  4.70268505384253E-0001
 1.94219520000000E+0000  4.62829291302648E-0001
 1.94657280000000E+0000  4.55450673529023E-0001
 1.95095040000000E+0000  4.48132610740698E-0001
 1.95532800000000E+0000  4.40875061954325E-0001
 1.95970560000000E+0000  4.33677986525636E-0001
 1.96408320000000E+0000  4.26541344149229E-0001
 1.96846080000000E+0000  4.19465094858319E-0001
 1.97283840000000E+0000  4.12449199024521E-0001
 1.97721600000000E+0000  4.05493617357620E-0001
 1.98159360000000E+0000  3.98598310905350E-0001
 1.98597120000000E+0000  3.91763241053165E-0001
 1.99034880000000E+0000  3.84988369524024E-0001
 1.99472640000000E+0000  3.78273658378168E-0001
 1.99910400000000E+0000  3.71619070012907E-0001
 2.00348160000000E+0000  3.65024567162401E-0001
 2.00785920000000E+0000  3.58490112897452E-0001
 2.01223680000000E+0000  3.52015670625285E-0001
 2.01661440000000E+0000  3.45601204089352E-0001
 2.02099200000000E+0000  3.39246677369109E-0001
 2.02536960000000E+0000  3.32952054879823E-0001
 2.02974720000000E+0000  3.26717301372360E-0001
 2.03412480000000E+0000  3.20542381932992E-0001
 2.03850240000000E+0000  3.14427261983191E-0001
 2.04288000000000E+0000  3.08371907279433E-0001
 2.04725760000000E+0000  3.02376283913000E-0001
 2.05163520000000E+0000  2.96440358309797E-0001
 2.05601280000000E+0000  2.90564097230142E-0001
 2.06039040000000E+0000  2.84747467768592E-0001
 2.06476800000000E+0000  2.78990437353746E-0001
 2.06914560000000E+0000  2.73292973748064E-0001
 2.07352320000000E+0000  2.67655045047679E-0001
 2.07790080000000E+0000  2.62076619682216E-0001
 2.08227840000000E+0000  2.56557666414610E-0001
